Word,Occurrences,TotalSteps,AverageSteps
phantom,4,20,5.0000
footed,2,12,6.0000
cheery,9,9,1.0000
agitation,1,2,2.0000
tastes,7,21,3.0000
equal,8,32,4.0000
subjection,2,10,5.0000
perplex,1,6,6.0000
within,14,14,1.0000
dressing,14,28,2.0000
calls,20,60,3.0000
rainy,5,20,4.0000
cavendish,1,5,5.0000
inevitable,2,12,6.0000
promenading,2,2,1.0000
smelled,1,2,2.0000
visiting,4,4,1.0000
singers,1,2,2.0000
driving,2,6,3.0000
vacancies,1,4,4.0000
bois,1,5,5.0000
asked,252,252,1.0000
ow,1,2,2.0000
morally,2,6,3.0000
inmost,1,4,4.0000
proved,14,70,5.0000
freshest,1,6,6.0000
trusted,4,4,1.0000
cheers,4,4,1.0000
flattering,3,6,2.0000
perfectly,29,87,3.0000
parrot,4,16,4.0000
soothed,5,25,5.0000
decks,2,12,6.0000
misfortune,2,14,7.0000
yard,1,8,8.0000
discomfiture,1,9,9.0000
(as,1,10,10.0000
daughters,18,18,1.0000
wield,1,2,2.0000
testiment,2,6,3.0000
unfinished,4,16,4.0000
grand,23,23,1.0000
foe,1,2,2.0000
breaks,3,9,3.0000
wherein,2,8,4.0000
statue,4,20,5.0000
epitaph,1,1,1.0000
messroom,1,2,2.0000
supporting,1,3,3.0000
tying,2,8,4.0000
plunge,2,10,5.0000
inconsolable,1,6,6.0000
players,1,1,1.0000
beliefs,3,6,2.0000
fog,3,9,3.0000
reportable,1,4,4.0000
believing,5,5,1.0000
traitor,2,4,2.0000
dusted,2,6,3.0000
meddle,1,4,4.0000
sands,1,5,5.0000
philosophy,4,24,6.0000
celebrities,2,14,7.0000
dancing,12,12,1.0000
unlike,5,10,2.0000
flaming,1,3,3.0000
pave,1,4,4.0000
overwhelmed,2,10,5.0000
significantly,1,6,6.0000
useless,3,21,7.0000
nourish,1,8,8.0000
returned,70,70,1.0000
soldiers,5,10,2.0000
unite,1,3,3.0000
churchyard,1,4,4.0000
down,291,291,1.0000
picture,27,54,2.0000
entirely,20,60,3.0000
sleigh,2,8,4.0000
moss,1,5,5.0000
jabbering,1,6,6.0000
turkey,3,21,7.0000
bared,1,8,8.0000
most,151,151,1.0000
tasted,3,6,2.0000
pc,3,9,3.0000
fragments,4,16,4.0000
criticizing,1,5,5.0000
voluminous,2,12,6.0000
hoist,1,7,7.0000
alders,1,8,8.0000
quiet,70,70,1.0000
yarn,1,2,2.0000
mild,9,27,3.0000
predictions,1,4,4.0000
bijouterie,1,5,5.0000
benevolence,1,6,6.0000
baize,1,1,1.0000
apparition,2,4,2.0000
copy,11,33,3.0000
trustful,1,4,4.0000
diligently),1,1,1.0000
slamming,7,14,2.0000
member,9,27,3.0000
cafes,1,4,4.0000
missing,2,10,5.0000
such,229,229,1.0000
dauntless,1,2,2.0000
18,1,3,3.0000
eager,15,15,1.0000
demands,1,2,2.0000
bibs,1,3,3.0000
for,2202,2202,1.0000
harmonious,1,2,2.0000
louvre,1,3,3.0000
misfortunes,1,4,4.0000
sighed,33,33,1.0000
monitor,1,2,2.0000
suck,1,3,3.0000
milk,12,12,1.0000
lies,6,12,2.0000
affect,3,9,3.0000
passionate,4,16,4.0000
haymaking,1,5,5.0000
askew,2,12,6.0000
fast,43,43,1.0000
flag,1,2,2.0000
overshoes,1,3,3.0000
grant,1,4,4.0000
futurity,1,5,5.0000
bounded,2,2,1.0000
struggle,3,6,2.0000
accomplish,2,6,3.0000
pm,1,4,4.0000
madamoiselle,2,10,5.0000
laughs,2,2,1.0000
mistake,17,34,2.0000
explosions,2,6,3.0000
spoons,2,8,4.0000
feathered,1,5,5.0000
exit,2,12,6.0000
spice,3,21,7.0000
aquatic,1,8,8.0000
leaked,1,9,9.0000
influenced,1,1,1.0000
teachers,5,10,2.0000
po,1,3,3.0000
introduce,2,8,4.0000
simplicity,2,10,5.0000
fox,1,6,6.0000
hesitate,1,7,7.0000
dispose,2,16,8.0000
irritation,1,9,9.0000
dedicated,1,10,10.0000
courtliness,1,11,11.0000
cookies,1,12,12.0000
shoulder,16,16,1.0000
point,20,40,2.0000
chess,1,3,3.0000
forgetful,2,8,4.0000
swarthy,1,5,5.0000
state,40,40,1.0000
hides,1,2,2.0000
chest,6,18,3.0000
fitting,4,16,4.0000
tranquilly,1,5,5.0000
teuton,1,6,6.0000
elegant,24,24,1.0000
blaze,9,18,2.0000
whatever,19,57,3.0000
chant,1,4,4.0000
incumbrances,1,5,5.0000
grow,27,27,1.0000
needlewoman,1,2,2.0000
misdemeanors,2,6,3.0000
scramble,2,8,4.0000
simplest,1,5,5.0000
burdened,3,18,6.0000
ps,1,7,7.0000
precincts,2,16,8.0000
megs,52,52,1.0000
heavier,2,4,2.0000
dearest,18,54,3.0000
web,1,4,4.0000
flustered,1,5,5.0000
spick,1,6,6.0000
maker,2,14,7.0000
makes,36,36,1.0000
thirsty,1,2,2.0000
verse,3,9,3.0000
flap,3,12,4.0000
lisbon,1,5,5.0000
pledged,1,6,6.0000
wed,4,4,1.0000
productions,1,2,2.0000
experiments,4,12,3.0000
quakeress,1,4,4.0000
biscuit,2,2,1.0000
leads,2,4,2.0000
credit,10,30,3.0000
bounden,1,4,4.0000
pirate,2,10,5.0000
wring,2,12,6.0000
royal,2,14,7.0000
bonnie,3,24,8.0000
pathos,1,9,9.0000
alcibiades,1,10,10.0000
furnace,2,2,1.0000
strip,1,2,2.0000
freds,1,3,3.0000
relationship,1,4,4.0000
flat,10,10,1.0000
thrilling,9,18,2.0000
shout,5,15,3.0000
height,2,8,4.0000
oddest,1,5,5.0000
molds,1,6,6.0000
unalterable,1,7,7.0000
bough,2,16,8.0000
pencils,4,4,1.0000
asia,1,2,2.0000
informs,2,6,3.0000
mutely,3,12,4.0000
backed,2,10,5.0000
strand,1,6,6.0000
unaware,1,1,1.0000
passers,3,6,2.0000
shine,6,18,3.0000
grumbled,2,2,1.0000
spoke,72,144,2.0000
life,143,429,3.0000
fate,12,48,4.0000
lead,11,55,5.0000
balloons,1,6,6.0000
niece,2,14,7.0000
expose,1,8,8.0000
human,20,20,1.0000
shade,5,10,2.0000
influences,2,2,1.0000
20,1,2,2.0000
leaf,4,12,3.0000
lengthened,1,4,4.0000
abstinence,1,5,5.0000
heels,10,10,1.0000
burn,13,26,2.0000
spirit,63,189,3.0000
ferment,2,8,4.0000
monaco,1,5,5.0000
gymnast,1,6,6.0000
rather,156,156,1.0000
thwart,1,2,2.0000
whose,36,108,3.0000
travelling,1,4,4.0000
economical,1,5,5.0000
relenting,2,12,6.0000
aspirant,1,7,7.0000
baths,1,8,8.0000
dignify,1,9,9.0000
dusky,1,10,10.0000
pitty,3,33,11.0000
separated,3,3,1.0000
diaries,1,2,2.0000
curtain,14,14,1.0000
spicy,1,2,2.0000
savoy,1,3,3.0000
burr,4,4,1.0000
afresh,2,4,2.0000
teddie,1,3,3.0000
idle,14,14,1.0000
older,13,26,2.0000
leal,1,3,3.0000
miser,1,4,4.0000
prided,3,15,5.0000
knock,3,18,6.0000
stroking,6,6,1.0000
drinks,2,4,2.0000
reprimands,1,3,3.0000
heaven,11,44,4.0000
battles,1,5,5.0000
purposes,2,12,6.0000
merit,2,14,7.0000
banc),1,8,8.0000
orchard,4,36,9.0000
hoffmann,1,10,10.0000
toils,1,11,11.0000
wet,15,15,1.0000
courage,15,30,2.0000
necklace,3,9,3.0000
degenerate,1,4,4.0000
costs,2,10,5.0000
pleasanting,1,6,6.0000
lounge,2,14,7.0000
lean,3,24,8.0000
costly,1,9,9.0000
consisting,1,1,1.0000
wipe,3,6,2.0000
without,122,122,1.0000
leap,3,6,2.0000
aside,6,18,3.0000
freed,2,8,4.0000
shelves,2,10,5.0000
carpets,2,12,6.0000
different,16,16,1.0000
walking,17,34,2.0000
overrun,1,3,3.0000
reluctant,2,2,1.0000
interfered,1,2,2.0000
type,1,3,3.0000
lift,7,7,1.0000
disgusting,1,2,2.0000
ravages,1,3,3.0000
long,217,217,1.0000
astounding,1,2,2.0000
chocolate,6,18,3.0000
uncommon,3,12,4.0000
wiping,2,10,5.0000
serving,2,12,6.0000
mission,5,35,7.0000
theyd,1,8,8.0000
dashwoods,2,18,9.0000
employed,4,4,1.0000
annie,16,32,2.0000
revengeful,1,3,3.0000
paws,1,4,4.0000
labors,4,20,5.0000
admirable,2,12,6.0000
vessels,1,7,7.0000
expressly,1,8,8.0000
readiest,1,9,9.0000
bankrupt,1,10,10.0000
agonies,1,1,1.0000
knowledge,5,10,2.0000
master,10,30,3.0000
merrily,3,12,4.0000
funds,1,5,5.0000
gifest,1,6,6.0000
delusion,8,8,1.0000
heaved,2,4,2.0000
masquerading,1,3,3.0000
piously,1,4,4.0000
fragment,1,1,1.0000
operas,2,4,2.0000
souls,12,36,3.0000
merino,2,8,4.0000
chaos,1,5,5.0000
while,218,218,1.0000
slipped,15,30,2.0000
sometime,5,15,3.0000
parting,7,28,4.0000
shady,4,20,5.0000
suds,1,6,6.0000
tenderhearted,3,21,7.0000
bundled,3,3,1.0000
welcome,27,54,2.0000
families,4,12,3.0000
honorary,1,4,4.0000
frettin,1,5,5.0000
testiness,1,6,6.0000
tranquil,9,63,7.0000
connection,1,8,8.0000
robes,1,1,1.0000
redoubtable,1,2,2.0000
rippling,1,3,3.0000
unwise,1,4,4.0000
riddles,1,5,5.0000
paper),1,6,6.0000
ruthlessly,1,7,7.0000
mouf,1,8,8.0000
sphere,2,18,9.0000
banquo,1,1,1.0000
cluck,1,2,2.0000
midgets,1,1,1.0000
disposed,4,8,2.0000
amiably,2,6,3.0000
sleeves,1,4,4.0000
questioned,1,5,5.0000
irritating,1,6,6.0000
vocabilary,1,1,1.0000
sad,36,72,2.0000
captive,3,9,3.0000
instrument,6,6,1.0000
sweetness,5,10,2.0000
dotes,1,3,3.0000
barnville,1,4,4.0000
decorated,2,10,5.0000
pretended,1,6,6.0000
foreseen,1,7,7.0000
victim,3,3,1.0000
holiday,12,24,2.0000
momentary,5,15,3.0000
interesting,18,72,4.0000
withdrawing,2,10,5.0000
bush,2,12,6.0000
idly,1,7,7.0000
friedrich,7,56,8.0000
guitars,1,1,1.0000
wildly,6,12,2.0000
midst,5,15,3.0000
impression,10,40,4.0000
appropriate,14,70,5.0000
character,22,132,6.0000
outlives,1,7,7.0000
bribes,1,8,8.0000
spinning,3,3,1.0000
snuff,1,2,2.0000
thrilled,1,3,3.0000
hemlock,1,1,1.0000
likewise,17,34,2.0000
thats,85,85,1.0000
yellow,19,38,2.0000
throat,10,30,3.0000
sounds,6,24,4.0000
subdue,2,10,5.0000
rescue,12,12,1.0000
commy,2,4,2.0000
sepulchral,1,3,3.0000
alive,7,28,4.0000
withstood,1,5,5.0000
peace,27,27,1.0000
remorseful,3,6,2.0000
brooding,1,3,3.0000
breathing,1,4,4.0000
endowed,1,5,5.0000
theater,5,5,1.0000
sam,3,6,2.0000
varied,2,6,3.0000
crossbeam,1,4,4.0000
attract,1,5,5.0000
badges,2,2,1.0000
intellectual,2,4,2.0000
chaperon,1,3,3.0000
bundles,13,13,1.0000
undertook,7,14,2.0000
haunted,8,24,3.0000
downcast,3,12,4.0000
newspaperman,1,5,5.0000
parley,1,6,6.0000
fictions,1,7,7.0000
mind,157,157,1.0000
corinne,1,2,2.0000
mine,53,53,1.0000
gratefully,16,32,2.0000
willingly,2,6,3.0000
plentiful,1,4,4.0000
investment,1,5,5.0000
clover,1,6,6.0000
maids,10,10,1.0000
office,13,26,2.0000
tragedies,1,3,3.0000
bust,1,4,4.0000
enveloped,3,15,5.0000
spiritualism,1,6,6.0000
select,2,14,7.0000
pincushion,1,8,8.0000
science,1,9,9.0000
adoring,1,10,10.0000
behave,11,11,1.0000
made,293,586,2.0000
completed,2,6,3.0000
scolding,7,28,4.0000
bold,6,30,5.0000
browned,1,6,6.0000
mozart,1,7,7.0000
shorten,1,8,8.0000
fewer,1,9,9.0000
sat,133,133,1.0000
eyebrows,12,24,2.0000
energetic,9,27,3.0000
slapping,1,4,4.0000
saving,4,20,5.0000
tudor,8,48,6.0000
bids,1,7,7.0000
crash,3,3,1.0000
unusual,16,32,2.0000
philander,1,3,3.0000
eligible,2,8,4.0000
vehicles,1,5,5.0000
showered,1,6,6.0000
locks,3,3,1.0000
advise,7,14,2.0000
cozily,1,3,3.0000
attributed,1,4,4.0000
bereavement,1,5,5.0000
brimmed,1,6,6.0000
twice,6,42,7.0000
bribed,2,16,8.0000
demd,1,9,9.0000
toeing,1,10,10.0000
saw,143,143,1.0000
busy,58,116,2.0000
amiable,13,39,3.0000
giggled,2,8,4.0000
shorter,1,5,5.0000
cooling,2,12,6.0000
passive,1,7,7.0000
intently,1,8,8.0000
dod,1,9,9.0000
lesser,1,1,1.0000
alcove,1,2,2.0000
abnegation,1,3,3.0000
capabilities,1,4,4.0000
say,275,275,1.0000
notion,3,6,2.0000
spied,1,3,3.0000
maidenly,1,4,4.0000
refinement,1,5,5.0000
faultless,1,6,6.0000
harshness,1,7,7.0000
figure,18,18,1.0000
sixteen,6,12,2.0000
cleared,11,33,3.0000
dog,9,36,4.0000
saddens,1,5,5.0000
sportive,1,6,6.0000
spools,1,7,7.0000
mein,2,2,1.0000
flushed,10,20,2.0000
lament,6,18,3.0000
strawberries,4,16,4.0000
demi,47,235,5.0000
indescribably,1,6,6.0000
climbing,1,7,7.0000
well,404,404,1.0000
chaplain,1,2,2.0000
virtues,9,27,3.0000
bedewed,2,8,4.0000
obedience,3,15,5.0000
shun,1,6,6.0000
look,238,238,1.0000
during,25,50,2.0000
perversity,3,9,3.0000
chaps,1,4,4.0000
hobbledehoy,1,5,5.0000
marchs,21,21,1.0000
acquaintances,3,6,2.0000
extra,4,12,3.0000
brine,1,4,4.0000
gifted,5,5,1.0000
chirped,3,6,2.0000
dawdled,1,3,3.0000
viola,4,16,4.0000
move,6,30,5.0000
possible,20,120,6.0000
pointed,7,49,7.0000
shown,4,32,8.0000
fishermen,1,9,9.0000
pomonas,1,10,10.0000
bring,41,41,1.0000
creeter,2,4,2.0000
washed,1,3,3.0000
bryant,1,4,4.0000
don,7,7,1.0000
bustle,3,6,2.0000
trials,7,21,3.0000
envelopes,1,4,4.0000
invisible,4,20,5.0000
shut,43,43,1.0000
astonished,10,20,2.0000
evil,7,21,3.0000
loop,1,4,4.0000
uphill,2,10,5.0000
unkindness,1,6,6.0000
apoplectic,1,7,7.0000
kingdom,5,5,1.0000
band:,1,2,2.0000
bolt,1,3,3.0000
embrace,5,20,4.0000
mildness,1,5,5.0000
effacious,1,6,6.0000
simile,1,7,7.0000
shows,6,6,1.0000
doze,1,2,2.0000
raging,1,3,3.0000
fared,1,4,4.0000
yearly,1,5,5.0000
reassuring,1,1,1.0000
dirt,4,8,2.0000
culprit,2,6,3.0000
attributes,2,8,4.0000
bridge,4,20,5.0000
foreheads,1,6,6.0000
accuracy,1,7,7.0000
gunpowder,3,24,8.0000
enchanted,1,1,1.0000
unfolding,3,6,2.0000
bracket,1,3,3.0000
watchmans,1,4,4.0000
opposite,12,12,1.0000
neglects,1,2,2.0000
kindled,4,12,3.0000
strive,1,4,4.0000
cooked,2,10,5.0000
acceptance,1,6,6.0000
trained,1,7,7.0000
declared,15,15,1.0000
clearer,3,6,2.0000
toed,1,3,3.0000
pills,1,4,4.0000
underneath,2,10,5.0000
necessity,2,2,1.0000
violent,5,10,2.0000
braided,2,6,3.0000
impatience,3,12,4.0000
worldlings,1,5,5.0000
furbelows,2,12,6.0000
includes,1,7,7.0000
emboldened,1,8,8.0000
beatified,1,9,9.0000
sodden,1,10,10.0000
amazed,7,7,1.0000
hints,5,10,2.0000
saucepan,1,3,3.0000
feeding,3,12,4.0000
showy,1,5,5.0000
balzacs,1,6,6.0000
cost,15,15,1.0000
private,21,42,2.0000
conducted,2,6,3.0000
monthly,1,4,4.0000
smokiest,1,5,5.0000
disappoint,4,24,6.0000
lightened,2,2,1.0000
doy,1,2,2.0000
sound,29,29,1.0000
beguile,1,2,2.0000
butchers,2,2,1.0000
tempt,2,4,2.0000
disquietude,1,3,3.0000
persuaded,3,3,1.0000
indescribable,5,10,2.0000
vienna,1,3,3.0000
outwits,1,4,4.0000
benevolently,1,5,5.0000
woman,71,71,1.0000
snowball,3,6,2.0000
woolen,1,3,3.0000
details,1,4,4.0000
increase,4,20,5.0000
fro,17,17,1.0000
plates,4,8,2.0000
earthquake,4,12,3.0000
oars,3,12,4.0000
cottage,1,5,5.0000
diligently,2,12,6.0000
appearance,9,9,1.0000
changed,19,38,2.0000
ankles,2,6,3.0000
relinquish,2,8,4.0000
briny,1,5,5.0000
frost,1,6,6.0000
toads,2,2,1.0000
inexorable,1,2,2.0000
guests,6,18,3.0000
piping,2,8,4.0000
possibly,1,5,5.0000
despairing,6,6,1.0000
charities,1,2,2.0000
wakefield,1,3,3.0000
everybodys,4,16,4.0000
explained,8,40,5.0000
jobs,2,12,6.0000
inner,1,7,7.0000
pretend,1,8,8.0000
proudly,5,5,1.0000
apples,5,10,2.0000
saturday,12,36,3.0000
ships,4,16,4.0000
income,2,10,5.0000
twos,1,6,6.0000
faster,2,14,7.0000
somewhat,16,16,1.0000
festival,5,10,2.0000
language,10,30,3.0000
salutation,2,8,4.0000
acknowledged,1,5,5.0000
entertaining,2,12,6.0000
painters,2,14,7.0000
hue,1,8,8.0000
secretary,2,18,9.0000
dealt,1,10,10.0000
drying,4,4,1.0000
toes,3,6,2.0000
settled,29,87,3.0000
unutterably,1,4,4.0000
headstrong,1,5,5.0000
dish,7,7,1.0000
open,42,84,2.0000
freedom,7,21,3.0000
fumbling,2,8,4.0000
dozy,1,5,5.0000
hug,8,48,6.0000
ungracious,1,7,7.0000
length,4,32,8.0000
shades,1,9,9.0000
asks,2,20,10.0000
imaginative,1,11,11.0000
every,121,121,1.0000
tenderness,4,8,2.0000
fashions,4,12,3.0000
sprang,1,4,4.0000
warned,2,10,5.0000
fasten,1,6,6.0000
spouse,3,21,7.0000
pays,1,8,8.0000
so,1135,1135,1.0000
sitting,43,86,2.0000
trailing,2,6,3.0000
refuse,11,44,4.0000
preemptorily,1,5,5.0000
fry,1,1,1.0000
frill,1,2,2.0000
sp,1,3,3.0000
milton,2,8,4.0000
stuffed,3,15,5.0000
plague,9,9,1.0000
spirits,24,48,2.0000
horrid,9,27,3.0000
likeness,1,4,4.0000
emphasize,1,5,5.0000
whine,1,1,1.0000
horsebreaker,1,2,2.0000
agriculture,1,3,3.0000
peggotty,1,4,4.0000
helped,23,23,1.0000
chintz,1,2,2.0000
reposed,4,12,3.0000
hum,9,36,4.0000
beholding,1,5,5.0000
captivating,4,24,6.0000
once,137,137,1.0000
oclock,11,22,2.0000
dreaming,3,9,3.0000
stitching,2,8,4.0000
bowls,1,5,5.0000
st,4,24,6.0000
principal,1,1,1.0000
speak,45,90,2.0000
twirling,1,3,3.0000
compose,3,12,4.0000
substantial,1,5,5.0000
changes,10,10,1.0000
shabby,7,14,2.0000
concealment,1,3,3.0000
sudar,1,4,4.0000
husky,1,1,1.0000
burns,1,2,2.0000
arching,1,3,3.0000
overhaul,1,4,4.0000
would,445,445,1.0000
actually,20,40,2.0000
repeat,3,9,3.0000
thereby,1,4,4.0000
troubadour,2,10,5.0000
encouragement,1,6,6.0000
shelter,3,21,7.0000
burnt,1,8,8.0000
counsel,1,9,9.0000
groped,1,10,10.0000
pianos,1,1,1.0000
pleasures,7,14,2.0000
bead,3,9,3.0000
woods,2,8,4.0000
groping,1,5,5.0000
damsel,2,12,6.0000
alter,1,7,7.0000
expect,14,14,1.0000
behaved,11,22,2.0000
froth,1,3,3.0000
dent,1,4,4.0000
night,88,88,1.0000
swim,1,2,2.0000
wit:,1,3,3.0000
settles,2,8,4.0000
pistol,1,1,1.0000
endured,1,2,2.0000
bedclothes,1,3,3.0000
superb,1,4,4.0000
installment,1,5,5.0000
members,4,24,6.0000
shaded,1,7,7.0000
dauber,1,8,8.0000
aunt,129,129,1.0000
neglect,8,16,2.0000
sallied,1,3,3.0000
chased,1,4,4.0000
shelf,6,30,5.0000
audibly,1,6,6.0000
stiffly,1,1,1.0000
garden,42,84,2.0000
tables,7,21,3.0000
upsetting,1,4,4.0000
daunts,1,5,5.0000
armed,3,18,6.0000
congratulations,3,21,7.0000
womens,2,16,8.0000
swinging,2,2,1.0000
raise,2,4,2.0000
racks,1,3,3.0000
consoling,1,4,4.0000
elves,3,3,1.0000
trays,1,2,2.0000
who,455,455,1.0000
statirical,1,2,2.0000
josephine,4,4,1.0000
eyeing,2,4,2.0000
shearing,1,3,3.0000
regions,1,4,4.0000
convenient,2,10,5.0000
beam,3,18,6.0000
trooped,1,7,7.0000
shell,8,8,1.0000
bona,2,4,2.0000
canst,1,1,1.0000
plume,2,4,2.0000
confess,13,39,3.0000
excursions,2,8,4.0000
masse,1,5,5.0000
loved,59,59,1.0000
necked,1,2,2.0000
wives,4,12,3.0000
crickets,2,8,4.0000
energetically,3,15,5.0000
wounded,4,24,6.0000
neckties,2,14,7.0000
respects,4,4,1.0000
gardings,1,2,2.0000
brooded,2,6,3.0000
bond,2,8,4.0000
ramble,1,5,5.0000
representative,1,6,6.0000
bonnet,31,31,1.0000
bear,61,122,2.0000
wise,30,90,3.0000
betokening,1,4,4.0000
sharpest,2,10,5.0000
bone,1,6,6.0000
unfriendly,1,7,7.0000
hotel,4,32,8.0000
reluctance,1,9,9.0000
resulted,1,10,10.0000
destitution,1,11,11.0000
fled,4,4,1.0000
panting,2,4,2.0000
checks,1,3,3.0000
aspects,1,4,4.0000
longing,21,21,1.0000
brown,42,84,2.0000
rebel,5,15,3.0000
beat,10,40,4.0000
fingers,16,80,5.0000
shabbier,1,6,6.0000
docile,3,21,7.0000
wish,130,130,1.0000
witch,4,8,2.0000
sunny,14,42,3.0000
charm,14,56,4.0000
brilliant,17,85,5.0000
infectious,1,6,6.0000
daubed,1,7,7.0000
searched,1,8,8.0000
why,112,112,1.0000
tune,9,18,2.0000
idol,3,9,3.0000
betrayed,11,44,4.0000
larkspur,1,5,5.0000
lilies,3,18,6.0000
portraits,2,14,7.0000
conducive,2,16,8.0000
rowing,2,18,9.0000
sallies,7,7,1.0000
march:,2,4,2.0000
pleasanter,3,9,3.0000
invented,3,12,4.0000
cravat,1,5,5.0000
nieces,1,6,6.0000
sentimental,19,19,1.0000
infant,4,8,2.0000
vote,3,9,3.0000
field,10,40,4.0000
seedcakes,1,5,5.0000
rents,1,6,6.0000
to,5070,5070,1.0000
name,63,126,2.0000
brows,5,15,3.0000
shyness,3,12,4.0000
clocks,1,5,5.0000
conjugal,1,6,6.0000
plump,8,8,1.0000
sumptuously,2,4,2.0000
whoever,2,6,3.0000
poems,1,4,4.0000
popping,4,4,1.0000
defeat,2,4,2.0000
preach,4,12,3.0000
wail,2,8,4.0000
bonn,1,5,5.0000
sadness,1,6,6.0000
spoken,13,13,1.0000
thorny,4,8,2.0000
marine,1,3,3.0000
audible,1,4,4.0000
craving,1,5,5.0000
ungrateful,3,3,1.0000
mispronouncing,1,2,2.0000
pianny,2,6,3.0000
telegram,6,24,4.0000
despondently,1,5,5.0000
forsook,1,6,6.0000
beset,1,7,7.0000
plums,1,8,8.0000
lover,14,14,1.0000
tt,1,2,2.0000
mauve,2,6,3.0000
regiments,1,4,4.0000
exposed,1,5,5.0000
loves,14,14,1.0000
dwindled,2,4,2.0000
soldierly,1,3,3.0000
irreproachable,1,4,4.0000
banished,1,1,1.0000
handed,4,8,2.0000
realized,4,12,3.0000
powers,6,24,4.0000
edition,1,5,5.0000
glorified,4,4,1.0000
jewel,3,6,2.0000
separate,3,9,3.0000
went,269,269,1.0000
wailed,2,4,2.0000
thorns,3,9,3.0000
literally,1,4,4.0000
lecturing,1,1,1.0000
wait,51,102,2.0000
bob,2,6,3.0000
wig,3,12,4.0000
plumy,1,5,5.0000
teach,20,120,6.0000
condition,6,42,7.0000
amen,1,8,8.0000
hogarth,1,9,9.0000
toga,1,10,10.0000
wiggle,1,11,11.0000
deserved,10,10,1.0000
beginnings,1,2,2.0000
paying,2,6,3.0000
kick,1,4,4.0000
morrow,2,10,5.0000
benefited,1,6,6.0000
practiced,3,3,1.0000
facts,4,8,2.0000
quarterly,2,6,3.0000
lovey,1,4,4.0000
flew,24,24,1.0000
domino,3,6,2.0000
seeming,4,12,3.0000
dukes,1,4,4.0000
knapsack,1,5,5.0000
blessing,5,5,1.0000
invitation,6,12,2.0000
proportions,1,3,3.0000
escorts,1,4,4.0000
aplomb,1,5,5.0000
march),1,1,1.0000
naturally,21,42,2.0000
harboring,1,3,3.0000
bashfully,2,8,4.0000
queen,12,60,5.0000
bog,1,6,6.0000
twinge,1,7,7.0000
squirrels,1,8,8.0000
childless,1,1,1.0000
accordin,1,2,2.0000
tremble,2,6,3.0000
impose,2,8,4.0000
shrewd,1,5,5.0000
bookworm,2,2,1.0000
win,7,14,2.0000
spires,1,3,3.0000
noticed,1,4,4.0000
sarcastic,1,1,1.0000
queer,31,31,1.0000
accomplishments,7,14,2.0000
disappearance,1,3,3.0000
fitted,4,16,4.0000
gallivanting,1,5,5.0000
advanced,1,6,6.0000
guardians,1,7,7.0000
panniers,1,8,8.0000
kinds,4,4,1.0000
yawn,1,2,2.0000
equally,3,9,3.0000
snowbank,1,4,4.0000
labor,9,9,1.0000
detains,1,2,2.0000
partly,5,15,3.0000
laugh,93,93,1.0000
orations,1,2,2.0000
bon,2,6,3.0000
crave,1,4,4.0000
poorly,4,20,5.0000
oats,2,12,6.0000
spoon,1,7,7.0000
pussycat,1,1,1.0000
birches,1,2,2.0000
availed,2,6,3.0000
menageries,1,4,4.0000
chatelaine,1,5,5.0000
eventful,1,1,1.0000
grasp,3,6,2.0000
testament,1,3,3.0000
newfoundland,1,4,4.0000
monks,2,2,1.0000
curious,9,18,2.0000
bedroom,1,3,3.0000
listlessly,1,4,4.0000
cotton,4,4,1.0000
lord,11,22,2.0000
deserves,2,6,3.0000
speckled,1,4,4.0000
leisure,5,25,5.0000
freakish,2,12,6.0000
chaperone,1,7,7.0000
allyluyer,1,8,8.0000
strait,1,9,9.0000
relived,1,10,10.0000
with,1807,1807,1.0000
unladylike,1,2,2.0000
grass,21,63,3.0000
granting,1,4,4.0000
shirt,1,5,5.0000
declaration,1,6,6.0000
distract,1,7,7.0000
girls,274,274,1.0000
skates,4,8,2.0000
afternoons,5,15,3.0000
electrified,3,3,1.0000
pardner,1,2,2.0000
mell,3,9,3.0000
breezes,1,4,4.0000
mozarts,1,5,5.0000
peeks,1,6,6.0000
margaret,22,22,1.0000
book,62,124,2.0000
frivolous,3,9,3.0000
prayer,3,12,4.0000
grander,1,5,5.0000
wearied,4,24,6.0000
banged,2,14,7.0000
farmhouses,1,8,8.0000
noble,5,5,1.0000
toilets,2,4,2.0000
bow,18,54,3.0000
robin,2,8,4.0000
altered,5,5,1.0000
box,22,44,2.0000
up,655,1965,3.0000
strain,7,28,4.0000
indeed,18,90,5.0000
notices,1,6,6.0000
libel,1,1,1.0000
boy,127,254,2.0000
bosuns,1,3,3.0000
tweak,2,8,4.0000
boon,1,5,5.0000
mamma,23,23,1.0000
vista,1,2,2.0000
bubchen,1,3,3.0000
us,183,183,1.0000
filled,25,50,2.0000
governess,7,21,3.0000
sea,20,20,1.0000
faintly,1,2,2.0000
colder,1,3,3.0000
propriety,8,8,1.0000
melt,4,8,2.0000
saloon,4,12,3.0000
speck,3,12,4.0000
wits,12,12,1.0000
biggest,1,2,2.0000
successes,3,9,3.0000
snarled,2,8,4.0000
incorrigible,3,15,5.0000
waistcoat,5,30,6.0000
quarrels,3,21,7.0000
autumnal,1,8,8.0000
beanstalk,1,9,9.0000
sideboard,1,10,10.0000
stately,12,12,1.0000
boot,3,6,2.0000
reminiscences,1,3,3.0000
vortex,2,8,4.0000
hyde,1,5,5.0000
