Word,Occurrences,TotalSteps,AverageSteps
cavalier,1,9,9.0000
parish,1,10,10.0000
degeneracy,1,11,11.0000
convulse,1,12,12.0000
darting,1,13,13.0000
devouring,1,14,14.0000
wriggled,1,15,15.0000
uncongenial,1,16,16.0000
decided,37,37,1.0000
slashed,1,2,2.0000
wrapping,2,6,3.0000
jokes,4,16,4.0000
relation,3,15,5.0000
collared,1,6,6.0000
roi,1,7,7.0000
champs,1,8,8.0000
embitter,1,9,9.0000
regretfully,2,2,1.0000
jovial,3,6,2.0000
cheering,4,12,3.0000
stove,7,28,4.0000
fortnight,5,25,5.0000
august,2,12,6.0000
deliver,8,56,7.0000
spurned,1,8,8.0000
guessing,1,9,9.0000
encourage,1,10,10.0000
$100,1,11,11.0000
deciding,2,24,12.0000
occupying,1,13,13.0000
pearl,5,5,1.0000
trips,3,6,2.0000
hopefully,6,18,3.0000
amusements,2,8,4.0000
proposition,1,5,5.0000
strings,4,24,6.0000
rats,1,7,7.0000
ensued,1,8,8.0000
alps,2,18,9.0000
centuries,1,10,10.0000
desolation,1,11,11.0000
coherent,1,12,12.0000
use,55,55,1.0000
fireplace,2,4,2.0000
murmured,4,12,3.0000
romantic,15,60,4.0000
coat,12,60,5.0000
selfishnesses,1,6,6.0000
merriment,10,70,7.0000
disliked,3,24,8.0000
recollection,3,27,9.0000
page,14,140,10.0000
profusion,2,22,11.0000
executed,1,12,12.0000
beautify,1,13,13.0000
paglioni,1,14,14.0000
quality,1,15,15.0000
believes,2,32,16.0000
cross,32,32,1.0000
mishap,3,6,2.0000
inkstand,4,12,3.0000
conversations,5,20,4.0000
minding,2,10,5.0000
worried,14,84,6.0000
beheld,4,28,7.0000
gadding,2,16,8.0000
regretful,1,9,9.0000
engraved,1,10,10.0000
i,3151,3151,1.0000
silence,29,58,2.0000
feelings,28,84,3.0000
wave,5,20,4.0000
nonsense,18,90,5.0000
childs,2,12,6.0000
bent,17,119,7.0000
maidservants,1,8,8.0000
humoredly,1,9,9.0000
organ,1,10,10.0000
stabbed,1,11,11.0000
gas,1,12,12.0000
cares,13,13,1.0000
thoughts,27,54,2.0000
question,20,60,3.0000
inspired,4,16,4.0000
scorned,1,5,5.0000
poodles,1,6,6.0000
render,3,21,7.0000
reproaches,1,8,8.0000
skirt,6,6,1.0000
crooked,1,2,2.0000
toss,4,12,3.0000
stooping,4,16,4.0000
patient,22,110,5.0000
tilting,1,6,6.0000
coax,1,7,7.0000
k,5,40,8.0000
petulance,1,9,9.0000
ad,1,10,10.0000
needler,1,11,11.0000
needles,5,5,1.0000
homesickness,2,4,2.0000
countries,1,3,3.0000
warning,8,32,4.0000
suppertime,1,5,5.0000
mask,3,18,6.0000
l,2,14,7.0000
driven,3,24,8.0000
slid,2,18,9.0000
liquid,1,10,10.0000
uneventful,2,22,11.0000
rapid,2,24,12.0000
accounted,2,26,13.0000
spite,79,79,1.0000
m,3,6,2.0000
youd,66,198,3.0000
lovers,23,92,4.0000
specimens,1,5,5.0000
confiding,8,48,6.0000
future,9,63,7.0000
pell,3,24,8.0000
delectable,1,9,9.0000
objecting,1,10,10.0000
exerted,2,22,11.0000
minor,1,12,12.0000
unspoiled,1,13,13.0000
beneath,1,14,14.0000
captivate,1,15,15.0000
curling,2,2,1.0000
aristocratic,10,20,2.0000
n,1,3,3.0000
heaping,2,8,4.0000
landed,1,5,5.0000
tasks,4,24,6.0000
pennies,1,7,7.0000
raptures,1,8,8.0000
tile,1,9,9.0000
elysees,1,10,10.0000
clenched,1,11,11.0000
demis,6,72,12.0000
jealousy,1,13,13.0000
pleasing,16,16,1.0000
ladylike,4,8,2.0000
gay,28,84,3.0000
confiscated,2,8,4.0000
o,3,15,5.0000
ah,26,156,6.0000
removing,1,7,7.0000
tournament,1,8,8.0000
faithfully,9,9,1.0000
accept,14,28,2.0000
repining,1,3,3.0000
ferns,6,24,4.0000
embarrassing,1,5,5.0000
p,4,24,6.0000
jes,1,7,7.0000
lingerer,1,8,8.0000
twirl,1,9,9.0000
earlier,1,10,10.0000
paler,1,11,11.0000
dramatic,6,6,1.0000
shocked,2,4,2.0000
caps,3,9,3.0000
excuse,9,36,4.0000
crew,1,5,5.0000
adorned,11,66,6.0000
yelped,1,7,7.0000
jet,1,8,8.0000
barouche,1,9,9.0000
openly,3,30,10.0000
clusters,1,11,11.0000
petulant,1,12,12.0000
barrier,1,13,13.0000
disappeared,7,7,1.0000
melting,1,2,2.0000
row,19,57,3.0000
wrongs,5,20,4.0000
repulsed,1,5,5.0000
struggling,3,18,6.0000
excluded,1,7,7.0000
meannesses,1,8,8.0000
argued,1,9,9.0000
jardin,1,10,10.0000
hard,138,138,1.0000
opera,6,12,2.0000
s,3,9,3.0000
hoarded,1,4,4.0000
threes,1,5,5.0000
impartial,1,6,6.0000
violence,1,7,7.0000
overlook,1,8,8.0000
illustrations,1,9,9.0000
some,267,267,1.0000
am,123,246,2.0000
dawn,4,12,3.0000
firin,1,4,4.0000
t,1,5,5.0000
telegraph,5,30,6.0000
likely,4,28,7.0000
odds,2,16,8.0000
acknowledge,2,18,9.0000
plum,2,20,10.0000
mass,3,33,11.0000
jew,1,12,12.0000
diplomatically,1,13,13.0000
suggestion,3,42,14.0000
depart,2,30,15.0000
forebodings,1,16,16.0000
an,463,463,1.0000
till,190,380,2.0000
kennst,1,3,3.0000
thing,119,119,1.0000
covered,24,48,2.0000
wasted,7,21,3.0000
sleepy,6,24,4.0000
quaint,6,30,5.0000
teacher,6,36,6.0000
neath,1,7,7.0000
sacrificing,1,8,8.0000
doctored,1,9,9.0000
aforesaid,2,20,10.0000
promiscuously,1,11,11.0000
lobsters,1,12,12.0000
resugared,1,13,13.0000
dislikes,1,14,14.0000
museum,2,30,15.0000
follows,1,16,16.0000
old,378,378,1.0000
perhaps,36,72,2.0000
worries,13,39,3.0000
serve,8,32,4.0000
imaginary,8,40,5.0000
preferred,7,42,6.0000
listless,4,28,7.0000
attractive,10,80,8.0000
purse,4,36,9.0000
well],1,10,10.0000
mis,3,33,11.0000
arranging,2,24,12.0000
relate,1,13,13.0000
reread,2,28,14.0000
pacing,2,2,1.0000
bowing,2,4,2.0000
falls,4,12,3.0000
perkins,1,4,4.0000
discovered,24,120,5.0000
slip,10,60,6.0000
respeckful,1,7,7.0000
scribble,2,16,8.0000
inspirer,1,9,9.0000
mit,1,10,10.0000
devoted,26,26,1.0000
glitter,2,4,2.0000
affliction,9,27,3.0000
reproachful,7,28,4.0000
efforts,20,100,5.0000
viands,1,6,6.0000
pranks,7,49,7.0000
passes,2,16,8.0000
clinging,4,36,9.0000
centerpiece,1,10,10.0000
solicitude,1,11,11.0000
babyland,1,12,12.0000
roadside,1,13,13.0000
think,279,279,1.0000
as,1968,3936,2.0000
immediately,9,27,3.0000
finds,6,24,4.0000
fright,7,35,5.0000
solemn,8,48,6.0000
sincerity,2,14,7.0000
recited,1,8,8.0000
hark,1,9,9.0000
lamb,8,80,10.0000
prominent,2,22,11.0000
passer,1,12,12.0000
at,1052,1052,1.0000
your,470,940,2.0000
haste,6,18,3.0000
spits,1,4,4.0000
butcher,1,5,5.0000
wrung,4,24,6.0000
attic,1,7,7.0000
stocks,1,8,8.0000
strolls,1,9,9.0000
fruit,16,16,1.0000
mix,1,2,2.0000
peoples,12,36,3.0000
sleeps,4,16,4.0000
tartly,1,5,5.0000
harm,12,72,6.0000
anyhow,1,7,7.0000
avoided,2,16,8.0000
au,1,9,9.0000
rung,1,10,10.0000
others,52,52,1.0000
lame,6,12,2.0000
flirt,5,15,3.0000
discouraging,1,4,4.0000
wreath,3,15,5.0000
wavy,2,12,6.0000
appeased,3,21,7.0000
fervently,3,24,8.0000
birthday,5,45,9.0000
betokens,1,10,10.0000
mysterious,11,11,1.0000
perpetual,5,10,2.0000
experience,19,57,3.0000
handful,3,12,4.0000
suspense,3,15,5.0000
deliberately,2,12,6.0000
contraband,1,7,7.0000
conscience,10,80,8.0000
baden,4,36,9.0000
englishman,2,20,10.0000
churning,1,11,11.0000
trivial,1,1,1.0000
penitent,9,18,2.0000
wisely,7,21,3.0000
helplessly,1,4,4.0000
sweetfaced,1,5,5.0000
harp,2,12,6.0000
illusion,3,21,7.0000
readers,5,5,1.0000
slough,2,4,2.0000
already,18,54,3.0000
frocks,1,4,4.0000
heavenly,8,40,5.0000
refrigerator,2,12,6.0000
dashing,4,28,7.0000
varying,1,8,8.0000
landscapes,1,9,9.0000
outdone,1,10,10.0000
elle,1,11,11.0000
fabers,1,1,1.0000
applause,4,8,2.0000
ruined,2,6,3.0000
demonstration,2,8,4.0000
cattle,2,10,5.0000
scissors,1,6,6.0000
pastime,2,14,7.0000
havent,51,51,1.0000
their,334,668,2.0000
simper,1,3,3.0000
enemies,4,16,4.0000
ribbon,16,80,5.0000
knives,1,6,6.0000
moire,1,7,7.0000
puritanical,1,8,8.0000
try,124,124,1.0000
buyer,1,2,2.0000
childrens,6,6,1.0000
slippery,2,4,2.0000
horseback,1,3,3.0000
receptacle,1,4,4.0000
departure,5,25,5.0000
forbearance,1,6,6.0000
effervescence,1,7,7.0000
glorify,1,8,8.0000
giggle,2,2,1.0000
outgrew,1,2,2.0000
control,7,21,3.0000
knocked,9,36,4.0000
mate,3,15,5.0000
liberties,3,18,6.0000
trespass,1,7,7.0000
yander,1,8,8.0000
bits,12,12,1.0000
guitar,1,2,2.0000
discontented,6,18,3.0000
harsh,2,8,4.0000
pussies,2,10,5.0000
streaming,1,6,6.0000
regularity,4,28,7.0000
leave,66,66,1.0000
toast,6,12,2.0000
interested,19,57,3.0000
nimble,1,4,4.0000
trading,1,5,5.0000
determined,4,24,6.0000
treated,6,42,7.0000
bargains,2,16,8.0000
expressionless,1,9,9.0000
mildly,2,20,10.0000
thanksgiving,1,11,11.0000
trumpet,2,24,12.0000
whisky,1,13,13.0000
happy,172,172,1.0000
lamp,7,14,2.0000
advice,26,78,3.0000
timidly,2,8,4.0000
passed,32,160,5.0000
greek,3,18,6.0000
consumed,1,7,7.0000
abed,2,16,8.0000
runs,3,27,9.0000
amicable,2,20,10.0000
pillowed,1,11,11.0000
standish,2,24,12.0000
unbelieving,1,13,13.0000
query,1,14,14.0000
jouvins,1,15,15.0000
give,132,132,1.0000
strong,51,102,2.0000
suppose,32,96,3.0000
snood,1,4,4.0000
regard,10,50,5.0000
doorway,2,12,6.0000
unsaddened,1,7,7.0000
recklessly,1,8,8.0000
slippers,22,22,1.0000
way),1,2,2.0000
brooms,3,9,3.0000
sentimentlly,1,4,4.0000
greatly,3,15,5.0000
imitation,3,18,6.0000
conviction,4,28,7.0000
skelter,1,8,8.0000
juvenile,2,18,9.0000
seeking,1,10,10.0000
vessel,1,11,11.0000
be,995,995,1.0000
green,29,58,2.0000
sober,32,96,3.0000
peopled,1,4,4.0000
tombs,2,10,5.0000
vacation,6,36,6.0000
fan,8,56,7.0000
sketched,3,24,8.0000
victorious,2,18,9.0000
schillers,2,20,10.0000
scowled,1,11,11.0000
husband,34,408,12.0000
spices,1,13,13.0000
invitingly,4,56,14.0000
gale,2,30,15.0000
stealing,2,32,16.0000
beguiled,1,17,17.0000
presentable,1,18,18.0000
celebrity,1,19,19.0000
consuls,1,20,20.0000
somehow,12,12,1.0000
shed,27,54,2.0000
gayly,2,6,3.0000
dissatisfied,1,4,4.0000
imploringly,3,15,5.0000
defending,2,12,6.0000
disapproving,1,7,7.0000
consult,3,24,8.0000
offend,2,18,9.0000
setout,1,10,10.0000
spending,4,44,11.0000
chivalry,1,12,12.0000
time,319,319,1.0000
anyway,5,10,2.0000
december,3,9,3.0000
bravely,13,52,4.0000
wonder,23,115,5.0000
stable,2,12,6.0000
workers,2,14,7.0000
seal,4,32,8.0000
recollecting,1,9,9.0000
discouragements,1,10,10.0000
external,2,22,11.0000
salts,1,12,12.0000
childlike,1,13,13.0000
wells,1,14,14.0000
affectations,2,30,15.0000
round,89,89,1.0000
cheek,18,36,2.0000
meantime,7,21,3.0000
nicely,12,48,4.0000
declined,3,15,5.0000
coddling,1,6,6.0000
betty,1,7,7.0000
fitly,2,16,8.0000
seam,1,9,9.0000
difficult,5,50,10.0000
talkers,1,11,11.0000
shapes,1,12,12.0000
far,56,56,1.0000
curls,13,26,2.0000
golden,18,54,3.0000
hasty,12,48,4.0000
repulsive,2,10,5.0000
lid,6,36,6.0000
rankled,2,14,7.0000
phrase,1,8,8.0000
confused,2,18,9.0000
reception,6,60,10.0000
period,4,44,11.0000
panic,3,36,12.0000
roofs,1,13,13.0000
nightgown,3,42,14.0000
debate,1,15,15.0000
gingerbread,8,8,1.0000
smuggled,1,2,2.0000
lie,14,42,3.0000
scraped,1,4,4.0000
epitaphs,1,5,5.0000
marmee,43,43,1.0000
piano,26,52,2.0000
collected,5,15,3.0000
fat,14,56,4.0000
greet,4,20,5.0000
candor,1,6,6.0000
mignons,1,7,7.0000
streak,3,3,1.0000
stabbing,2,4,2.0000
amazingly,5,15,3.0000
department,2,8,4.0000
fervor,1,5,5.0000
coquetry,1,6,6.0000
rewarded,2,14,7.0000
limited,2,16,8.0000
pronouncing,1,9,9.0000
monastery,1,10,10.0000
wants,13,13,1.0000
alone,81,162,2.0000
switzerland,6,18,3.0000
italy,3,12,4.0000
satisfy,12,60,5.0000
mats,2,12,6.0000
dishcloths,2,14,7.0000
salty,1,8,8.0000
tatting,1,9,9.0000
relevant,1,10,10.0000
quizzing,1,11,11.0000
emperors,1,12,12.0000
succession,1,13,13.0000
grounds,3,3,1.0000
calamity,1,2,2.0000
chord,2,6,3.0000
daddy,1,4,4.0000
climax,2,10,5.0000
cookery,1,6,6.0000
ants,1,7,7.0000
rappahannock,1,8,8.0000
harbor,1,9,9.0000
sift,1,10,10.0000
wherever,3,33,11.0000
improper,3,36,12.0000
answering,2,26,13.0000
bedaubed,1,14,14.0000
accurate,2,30,15.0000
shouldst,1,16,16.0000
along,32,32,1.0000
seat,25,50,2.0000
song,16,48,3.0000
quantity,4,16,4.0000
curly,13,65,5.0000
exclamation,6,36,6.0000
crimp,2,14,7.0000
cheer,3,24,8.0000
bothered,2,18,9.0000
spinsters,2,20,10.0000
cocked,5,55,11.0000
unless,23,23,1.0000
survey,2,4,2.0000
ceremony,4,12,3.0000
hash,2,8,4.0000
decapitated,1,5,5.0000
flints,1,6,6.0000
barricading,1,7,7.0000
thrashed,1,1,1.0000
theirs,4,8,2.0000
started,12,36,3.0000
protection,5,20,4.0000
holders,2,10,5.0000
unselfish,4,24,6.0000
inward,2,14,7.0000
confidences,3,24,8.0000
affectedly,1,9,9.0000
staff,4,4,1.0000
shrouded,2,4,2.0000
dolls,13,39,3.0000
forlorn,8,32,4.0000
heartily,23,115,5.0000
morals,3,18,6.0000
corporal,1,7,7.0000
tinkling,1,8,8.0000
hunts,1,9,9.0000
needlebook,1,10,10.0000
rapidly,10,10,1.0000
crammed,1,2,2.0000
support,12,36,3.0000
distant,3,12,4.0000
destitute,2,10,5.0000
threaded,1,6,6.0000
strife,1,7,7.0000
spot,12,12,1.0000
businessman,3,6,2.0000
cluster,2,6,3.0000
mignonette,1,4,4.0000
unshelled,1,5,5.0000
blued,1,6,6.0000
sketches,5,35,7.0000
tightened,1,8,8.0000
debonair,1,9,9.0000
doubles,1,10,10.0000
choicest,1,11,11.0000
accumulate,1,12,12.0000
drenching,1,13,13.0000
gray,26,26,1.0000
shes,33,66,2.0000
silver,16,48,3.0000
doublet,1,4,4.0000
lights,1,5,5.0000
land,9,54,6.0000
ceremonious,1,7,7.0000
coventrys,1,8,8.0000
kitchen,25,25,1.0000
flirted,5,10,2.0000
jumping,1,3,3.0000
cock,2,8,4.0000
writes,4,20,5.0000
lane,2,12,6.0000
consume,1,7,7.0000
sanginary,1,8,8.0000
skim,2,18,9.0000
covering,4,4,1.0000
shaped,1,2,2.0000
papered,1,3,3.0000
skin,3,12,4.0000
ribbons,9,45,5.0000
adjoining,1,6,6.0000
lumpy,1,7,7.0000
apologetically,2,16,8.0000
signing,1,9,9.0000
shrine,4,40,10.0000
writer,2,22,11.0000
tact,5,5,1.0000
dolly,1,2,2.0000
aint,11,33,3.0000
instantly,3,12,4.0000
despondency,2,10,5.0000
nuts,3,18,6.0000
expectant,2,14,7.0000
slighted,1,8,8.0000
bucket,1,9,9.0000
anticipations,3,30,10.0000
abuse,1,11,11.0000
irritable,2,24,12.0000
turtledove,1,13,13.0000
humdrum,1,14,14.0000
by,611,611,1.0000
tenderly,26,52,2.0000
scrapes,5,15,3.0000
wrench,1,4,4.0000
skip,2,10,5.0000
extremely,2,12,6.0000
lit,1,7,7.0000
nectar,2,16,8.0000
memorials,1,9,9.0000
presently,28,28,1.0000
hanging,6,12,2.0000
decide,7,21,3.0000
seasons,1,4,4.0000
mashed,1,5,5.0000
card,4,24,6.0000
alarmed,5,35,7.0000
iron,1,8,8.0000
injured,14,14,1.0000
care,125,250,2.0000
chanted,1,3,3.0000
curtained,3,12,4.0000
glimpse,3,15,5.0000
sons,2,12,6.0000
motionless,3,21,7.0000
eclipse,2,16,8.0000
acorn,1,9,9.0000
repressed,1,10,10.0000
chauvain,1,11,11.0000
beste,1,12,12.0000
racket,3,3,1.0000
display,6,12,2.0000
halls,1,3,3.0000
attitude,12,48,4.0000
gliding,2,10,5.0000
column,2,12,6.0000
languished,1,7,7.0000
quizzical,3,24,8.0000
contradictions,1,9,9.0000
frock,5,5,1.0000
folks,14,28,2.0000
maddening,1,3,3.0000
stifled,2,8,4.0000
abandon,2,10,5.0000
protestations,1,6,6.0000
grandchildren,1,7,7.0000
appeared,48,48,1.0000
history,6,12,2.0000
triumphant,1,3,3.0000
paid,13,52,4.0000
modest,9,45,5.0000
constant,5,30,6.0000
larking,1,7,7.0000
ashore,1,8,8.0000
grocer,1,9,9.0000
tyrannized,3,30,10.0000
calmly,3,33,11.0000
mirrors,1,12,12.0000
waiting,29,29,1.0000
retire,1,2,2.0000
lately,10,30,3.0000
delicate,7,28,4.0000
sustain,4,20,5.0000
match,11,66,6.0000
filagree,1,7,7.0000
animated,2,16,8.0000
turtledoves,3,27,9.0000
luxuries,1,10,10.0000
remained,11,121,11.0000
extravagant,1,12,12.0000
chronic,1,1,1.0000
parkss,1,2,2.0000
disgraced,5,15,3.0000
demoiselles,2,8,4.0000
steady,7,35,5.0000
withdraw,1,6,6.0000
reasonable,4,28,7.0000
mistook,2,16,8.0000
livelier,1,9,9.0000
weeds,1,10,10.0000
beethoven,1,11,11.0000
sigh,26,26,1.0000
might,115,230,2.0000
place,99,297,3.0000
gently,14,56,4.0000
blowzy,1,5,5.0000
unprofitable,1,6,6.0000
india,3,21,7.0000
judge,1,8,8.0000
increasing,3,27,9.0000
warmth,7,70,10.0000
rashly,2,22,11.0000
depths,2,2,1.0000
napkins,1,2,2.0000
overflowing,2,6,3.0000
exulting,1,4,4.0000
tour,5,25,5.0000
drizzled,1,6,6.0000
charmingly,2,14,7.0000
wrestled,2,16,8.0000
mauds,1,9,9.0000
tina,15,150,10.0000
commons,1,11,11.0000
bluer,1,12,12.0000
always,188,188,1.0000
easily,13,26,2.0000
less,19,57,3.0000
exertions,3,12,4.0000
listeners,3,15,5.0000
reveled,4,24,6.0000
musician,6,42,7.0000
romped,2,16,8.0000
restrained,7,63,9.0000
tailed,2,20,10.0000
philandering,3,33,11.0000
hymns,1,12,12.0000
pocket,27,27,1.0000
discussing,3,6,2.0000
game,14,42,3.0000
lest,10,40,4.0000
buds,3,15,5.0000
housekeeper,3,18,6.0000
beamed,5,35,7.0000
hinted,4,32,8.0000
(their,1,9,9.0000
derangement,1,10,10.0000
boards,2,2,1.0000
military,1,2,2.0000
laurence,99,297,3.0000
jolie,1,4,4.0000
doubly,2,10,5.0000
ironin,1,6,6.0000
hardships,3,3,1.0000
looks,36,72,2.0000
purple,10,30,3.0000
otherwise,5,20,4.0000
pail,3,15,5.0000
indignation,6,36,6.0000
diaphanous,1,7,7.0000
sign,17,17,1.0000
sobbed,4,8,2.0000
garland,4,12,3.0000
chloe,1,4,4.0000
straightway,2,10,5.0000
radiance,1,6,6.0000
fastidious,3,21,7.0000
spatted,1,8,8.0000
sturdy,1,9,9.0000
jangled,1,10,10.0000
assiduity,1,11,11.0000
rusty,2,24,12.0000
seating,1,13,13.0000
pain,27,27,1.0000
arnica,1,2,2.0000
hundred,8,24,3.0000
accent,5,20,4.0000
heroine,6,30,5.0000
bankers,1,6,6.0000
hed,12,12,1.0000
envious,1,2,2.0000
resolving,6,18,3.0000
observing,8,32,4.0000
assuming,2,10,5.0000
shroud,3,18,6.0000
mentor,3,21,7.0000
oily,1,8,8.0000
niobe,1,9,9.0000
pyrotechnics,1,10,10.0000
preachment,1,11,11.0000
lowering,1,12,12.0000
observed,29,29,1.0000
moist,2,4,2.0000
cart,1,3,3.0000
stralanguage,1,4,4.0000
ravishingly,1,5,5.0000
imitating,3,18,6.0000
dainty,7,7,1.0000
flutelike,1,2,2.0000
tongues,5,15,3.0000
crushing,2,8,4.0000
paternal,8,40,5.0000
talents,1,6,6.0000
entertained,1,7,7.0000
hate,35,35,1.0000
pair,44,88,2.0000
tink,2,6,3.0000
obliged,15,60,4.0000
annies,2,10,5.0000
pens,3,18,6.0000
cinders,1,7,7.0000
monster,2,16,8.0000
racked,1,9,9.0000
slumber,2,20,10.0000
gladly,22,22,1.0000
collar,4,8,2.0000
moffat,28,84,3.0000
badge,2,8,4.0000
squashes,1,5,5.0000
provoking,3,18,6.0000
reviews,1,7,7.0000
spider,4,32,8.0000
aloof,2,18,9.0000
smoothing,6,6,1.0000
wearer,2,4,2.0000
obstacles,4,12,3.0000
chose,6,24,4.0000
distinguished,3,15,5.0000
helpful,7,42,6.0000
awaiting,1,7,7.0000
sonata,1,8,8.0000
alighted,1,9,9.0000
recreant,1,10,10.0000
denials,1,11,11.0000
co,1,12,12.0000
months,14,14,1.0000
abruptly,6,12,2.0000
overseeing,1,3,3.0000
gamp,1,4,4.0000
currant,2,10,5.0000
volubly,1,6,6.0000
hath,1,7,7.0000
one,706,706,1.0000
drawing,20,40,2.0000
stage,11,33,3.0000
bureau,3,12,4.0000
sense,36,180,5.0000
ear,11,66,6.0000
pause,20,140,7.0000
safely,10,80,8.0000
eggs,1,9,9.0000
pounding,1,10,10.0000
escapes,1,11,11.0000
extent,3,36,12.0000
theresa,1,13,13.0000
assent,1,14,14.0000
indulgent,1,15,15.0000
blame,14,14,1.0000
days,52,104,2.0000
tugging,2,6,3.0000
chickweed,2,8,4.0000
shield,5,25,5.0000
heiress,1,6,6.0000
pinched,1,7,7.0000
deceived,1,8,8.0000
bald,2,18,9.0000
peppermints,1,10,10.0000
shimmering,1,11,11.0000
chafed,1,12,12.0000
thyself,1,13,13.0000
shouting,1,14,14.0000
eat,29,29,1.0000
rubber,5,10,2.0000
baggage,1,3,3.0000
hem,3,12,4.0000
anniversary,3,15,5.0000
palatable,1,6,6.0000
commissions,2,14,7.0000
criticize,1,8,8.0000
immaculate,2,18,9.0000
tyrannize,1,10,10.0000
stuttered,1,11,11.0000
trouble,56,56,1.0000
newborn,1,2,2.0000
certainly,18,54,3.0000
blithely,4,16,4.0000
jolis,1,5,5.0000
angry,20,120,6.0000
pop,1,7,7.0000
clubroom,1,8,8.0000
clean,2,18,9.0000
disperse,1,10,10.0000
skipping,1,11,11.0000
hen,2,24,12.0000
esther,13,169,13.0000
figures,4,56,14.0000
piety,2,30,15.0000
expulsion,1,16,16.0000
observations,1,17,17.0000
ducking,1,18,18.0000
spaniards,1,19,19.0000
bearded,1,20,20.0000
heros,1,21,21.0000
sewinsheen,1,22,22.0000
certain,20,20,1.0000
belle,20,40,2.0000
madonna,1,3,3.0000
romeo,1,4,4.0000
(editors,1,5,5.0000
sparkle,3,18,6.0000
faithful,11,11,1.0000
soon,121,242,2.0000
restless,13,39,3.0000
unheard,1,4,4.0000
regret,18,90,5.0000
gentle,19,114,6.0000
beseech,1,7,7.0000
limper,1,8,8.0000
poles,1,9,9.0000
frequently,3,30,10.0000
touches,5,55,11.0000
notebook,1,12,12.0000
kirkes,2,26,13.0000
charitable,1,14,14.0000
taking,44,44,1.0000
clashed,3,6,2.0000
hortense,3,9,3.0000
savagely,1,4,4.0000
socrates,1,5,5.0000
her,3245,3245,1.0000
suffering,7,14,2.0000
pot,11,33,3.0000
empty,20,80,4.0000
sparkling,1,5,5.0000
salve,1,6,6.0000
farmer,1,7,7.0000
clear,9,72,8.0000
eatin,1,9,9.0000
darkly,6,60,10.0000
sartor,1,11,11.0000
trail,3,3,1.0000
learning,24,48,2.0000
hes,62,186,3.0000
begged,18,72,4.0000
glimpses,5,25,5.0000
outcasts,1,6,6.0000
repeated,3,21,7.0000
henceforth,2,16,8.0000
acorns,2,18,9.0000
observer,1,10,10.0000
silks,1,11,11.0000
grammatical,1,12,12.0000
beneficial,1,13,13.0000
ball,24,24,1.0000
quit,1,2,2.0000
whats,16,48,3.0000
also,46,184,4.0000
rubbing,2,10,5.0000
fortune,23,138,6.0000
complete,5,35,7.0000
ache,4,32,8.0000
observes,1,9,9.0000
double,5,50,10.0000
invite,5,55,11.0000
perform,2,24,12.0000
superstition,1,13,13.0000
dimple,1,14,14.0000
near,34,34,1.0000
hats,13,26,2.0000
allowed,29,87,3.0000
train,11,44,4.0000
none,16,80,5.0000
hump,1,6,6.0000
case,8,56,7.0000
balm,3,24,8.0000
enemy,6,54,9.0000
tiny,8,80,10.0000
visits,4,44,11.0000
buffeting,1,12,12.0000
adrift,1,13,13.0000
scratching,2,28,14.0000
tears,52,52,1.0000
tones,2,4,2.0000
horsehair,2,6,3.0000
turnover,2,8,4.0000
impart,1,5,5.0000
priest,2,12,6.0000
injury,2,14,7.0000
shawl,5,40,8.0000
creeters,1,9,9.0000
hev,2,20,10.0000
reverential,1,11,11.0000
chopped,1,12,12.0000
preaching,2,26,13.0000
heretofore,1,14,14.0000
entree,1,15,15.0000
crumpling,1,16,16.0000
profitable,5,5,1.0000
frills,2,4,2.0000
neat,12,36,3.0000
fortnights,1,4,4.0000
mention,8,40,5.0000
magnificently,1,6,6.0000
smarter,1,7,7.0000
disappointments,1,8,8.0000
spiritless,2,18,9.0000
everyone,79,79,1.0000
forbear,1,2,2.0000
convicted,1,3,3.0000
bounds,1,4,4.0000
prophesied,1,5,5.0000
cash,1,6,6.0000
gossiping,1,7,7.0000
hardest,2,16,8.0000
what,475,475,1.0000
child,66,132,2.0000
preserve,5,15,3.0000
hey,9,36,4.0000
comply,1,5,5.0000
picturesque,8,48,6.0000
kates,2,14,7.0000
printed,6,48,8.0000
anxiety,22,198,9.0000
richmond,1,10,10.0000
hyacinth,1,11,11.0000
silky,1,12,12.0000
forth,9,9,1.0000
escaped,9,18,2.0000
crossly,3,9,3.0000
tales,12,48,4.0000
curled,1,5,5.0000
flirting,4,24,6.0000
pickwick,16,112,7.0000
packets,1,8,8.0000
quiz,1,9,9.0000
compare,1,10,10.0000
behind,69,69,1.0000
rubbed,3,6,2.0000
huddled,1,3,3.0000
turnovers,4,16,4.0000
invitations,2,10,5.0000
failure,10,60,6.0000
puffs,1,7,7.0000
perplexity,1,8,8.0000
vegetables,1,9,9.0000
trait,1,10,10.0000
politest,1,11,11.0000
philosophic,3,36,12.0000
terrace,4,52,13.0000
people),1,14,14.0000
ballroom,3,45,15.0000
allumettes,1,16,16.0000
customer,1,17,17.0000
cask,1,18,18.0000
shawls,1,19,19.0000
fell,71,71,1.0000
stiffness,1,2,2.0000
convent,1,3,3.0000
reports,2,8,4.0000
possessions,3,15,5.0000
squirrel,3,18,6.0000
sech,1,7,7.0000
adhered,1,8,8.0000
ornamental,1,9,9.0000
lets,30,30,1.0000
enough,96,192,2.0000
moment,41,123,3.0000
faded,9,36,4.0000
promises,4,20,5.0000
ladies,54,324,6.0000
secret,35,245,7.0000
